groupN,testimgN,lightprobeN,objN,viewPointN,specularity,Pellacini_c,hue,chroma,filename_OpenEXR,filename_png
8,31,33,31,3,0.0196734105605545,0.0379039215686275,336,18,img_lp33_objN31_vp3HEfalse.exr,group8_img31.png
27,49,33,32,1,0.0683229029284172,0.110796078431373,184,22,img_lp33_objN32_vp1HEfalse.exr,group27_img49.png
33,65,33,32,2,0.01641097940378,0.0320725490196078,96,22,img_lp33_objN32_vp2HEfalse.exr,group33_img65.png
38,70,33,32,3,0.0823192981694573,0.128290196078431,292,10,img_lp33_objN32_vp3HEfalse.exr,group38_img70.png
20,64,33,33,1,0.0299976790208623,0.0553980392156863,136,24,img_lp33_objN33_vp1HEfalse.exr,group20_img64.png
40,21,33,33,2,0.0972799904101451,0.14578431372549,244,14,img_lp33_objN33_vp2HEfalse.exr,group40_img21.png
48,72,33,33,3,0.00714400412040439,0.014578431372549,180,10,img_lp33_objN33_vp3HEfalse.exr,group48_img72.png
3,44,33,34,1,0.023024544367896,0.0437352941176471,192,22,img_lp33_objN34_vp1HEfalse.exr,group3_img44.png
8,8,33,34,2,0.0616762779845063,0.102049019607843,16,14,img_lp33_objN34_vp2HEfalse.exr,group8_img8.png
47,57,33,34,3,0.0947182133539334,0.14286862745098,52,22,img_lp33_objN34_vp3HEfalse.exr,group47_img57.png
23,4,33,35,1,0.0116810475129571,0.0233254901960784,200,10,img_lp33_objN35_vp1HEfalse.exr,group23_img4.png
22,45,33,35,2,0.0823192981694573,0.128290196078431,16,16,img_lp33_objN35_vp2HEfalse.exr,group22_img45.png
52,63,33,35,3,0.0660816658766873,0.107880392156863,180,20,img_lp33_objN35_vp3HEfalse.exr,group52_img63.png
41,44,33,36,1,0.0775482753402326,0.122458823529412,84,14,img_lp33_objN36_vp1HEfalse.exr,group41_img44.png
53,68,33,36,2,0.0823192981694573,0.128290196078431,88,12,img_lp33_objN36_vp2HEfalse.exr,group53_img68.png
13,6,33,36,3,0.0470512098274547,0.0816392156862745,264,20,img_lp33_objN36_vp3HEfalse.exr,group13_img6.png
5,60,34,1,1,0.0775482753402326,0.122458823529412,80,16,img_lp34_objN1_vp1HEfalse.exr,group5_img60.png
20,70,34,1,2,0.0823192981694573,0.128290196078431,104,12,img_lp34_objN1_vp2HEfalse.exr,group20_img70.png
27,31,34,1,3,0.0847449142649937,0.131205882352941,212,26,img_lp34_objN1_vp3HEfalse.exr,group27_img31.png
31,28,34,2,1,0.0616762779845063,0.102049019607843,4,8,img_lp34_objN2_vp1HEfalse.exr,group31_img28.png
53,55,34,2,2,0.0013877213708224,0.0029156862745098,72,22,img_lp34_objN2_vp2HEfalse.exr,group53_img55.png
27,1,34,2,3,0.0660816658766873,0.107880392156863,280,26,img_lp34_objN2_vp3HEfalse.exr,group27_img1.png
21,67,34,3,1,0.0373399015358427,0.0670607843137255,348,10,img_lp34_objN3_vp1HEfalse.exr,group21_img67.png
54,54,34,3,2,0.070590033679181,0.113711764705882,104,26,img_lp34_objN3_vp2HEfalse.exr,group54_img54.png
14,51,34,3,3,0.0196734105605545,0.0379039215686275,212,16,img_lp34_objN3_vp3HEfalse.exr,group14_img51.png
36,57,34,4,1,0.00567382640015368,0.0116627450980392,60,22,img_lp34_objN4_vp1HEfalse.exr,group36_img57.png
53,14,34,4,2,0.01641097940378,0.0320725490196078,76,20,img_lp34_objN4_vp2HEfalse.exr,group53_img14.png
37,5,34,4,3,0.033622059409778,0.0612294117647059,352,8,img_lp34_objN4_vp3HEfalse.exr,group37_img5.png
16,44,34,5,1,0.0116810475129571,0.0233254901960784,88,10,img_lp34_objN5_vp1HEfalse.exr,group16_img44.png
29,17,34,5,2,0.00422448584944354,0.00874705882352941,196,24,img_lp34_objN5_vp2HEfalse.exr,group29_img17.png
1,10,34,5,3,0.0470512098274547,0.0816392156862745,260,22,img_lp34_objN5_vp3HEfalse.exr,group1_img10.png
48,48,34,6,1,0.0531696828445008,0.0903862745098039,72,18,img_lp34_objN6_vp1HEfalse.exr,group48_img48.png
22,20,34,6,2,0.0282201651741961,0.0524823529411765,200,18,img_lp34_objN6_vp2HEfalse.exr,group22_img20.png
16,52,34,6,3,0.00279583374681835,0.00583137254901961,36,22,img_lp34_objN6_vp3HEfalse.exr,group16_img52.png
52,22,34,7,1,0.0116810475129571,0.0233254901960784,136,18,img_lp34_objN7_vp1HEfalse.exr,group52_img22.png
25,25,34,7,2,0.0823192981694573,0.128290196078431,44,14,img_lp34_objN7_vp2HEfalse.exr,group25_img25.png
16,2,34,7,3,0.0148126555157162,0.029156862745098,108,24,img_lp34_objN7_vp3HEfalse.exr,group16_img2.png
5,10,34,8,1,0.0180311815115742,0.0349882352941176,316,8,img_lp34_objN8_vp1HEfalse.exr,group5_img10.png
32,9,34,8,2,0.075202571163633,0.119543137254902,144,10,img_lp34_objN8_vp2HEfalse.exr,group32_img9.png
8,64,34,8,3,0.070590033679181,0.113711764705882,40,14,img_lp34_objN8_vp3HEfalse.exr,group8_img64.png
4,39,34,9,1,0.0531696828445008,0.0903862745098039,176,22,img_lp34_objN9_vp1HEfalse.exr,group4_img39.png
32,3,34,9,2,0.0511055374852489,0.0874705882352941,16,16,img_lp34_objN9_vp2HEfalse.exr,group32_img3.png
15,69,34,9,3,0.0354692233949389,0.0641450980392157,68,24,img_lp34_objN9_vp3HEfalse.exr,group15_img69.png
19,55,34,10,1,0.0180311815115742,0.0349882352941176,64,16,img_lp34_objN10_vp1HEfalse.exr,group19_img55.png
40,4,34,10,2,0.0683229029284172,0.110796078431373,104,14,img_lp34_objN10_vp2HEfalse.exr,group40_img4.png
47,25,34,10,3,0.00279583374681835,0.00583137254901961,20,26,img_lp34_objN10_vp3HEfalse.exr,group47_img25.png
19,5,34,11,1,0.0101474659553504,0.0204098039215686,144,18,img_lp34_objN11_vp1HEfalse.exr,group19_img5.png
53,1,34,11,2,0.0921839659327681,0.139952941176471,216,20,img_lp34_objN11_vp2HEfalse.exr,group53_img1.png
52,36,34,11,3,0.00714400412040439,0.014578431372549,140,14,img_lp34_objN11_vp3HEfalse.exr,group52_img36.png
11,44,34,12,1,0.0595118297011439,0.0991333333333333,340,18,img_lp34_objN12_vp1HEfalse.exr,group11_img44.png
42,41,34,12,2,0.0116810475129571,0.0233254901960784,112,20,img_lp34_objN12_vp2HEfalse.exr,group42_img41.png
34,12,34,12,3,0.070590033679181,0.113711764705882,208,12,img_lp34_objN12_vp3HEfalse.exr,group34_img12.png
50,56,34,13,1,0.0552586808525969,0.0933019607843137,104,16,img_lp34_objN13_vp1HEfalse.exr,group50_img56.png
33,29,34,13,2,0.0638661738025355,0.104964705882353,272,16,img_lp34_objN13_vp2HEfalse.exr,group33_img29.png
38,62,34,13,3,0.0392342425539451,0.0699764705882353,40,8,img_lp34_objN13_vp3HEfalse.exr,group38_img62.png
41,10,34,14,1,0.00279583374681835,0.00583137254901961,224,12,img_lp34_objN14_vp1HEfalse.exr,group41_img10.png
21,1,34,14,2,0.087197465109754,0.134121568627451,208,16,img_lp34_objN14_vp2HEfalse.exr,group21_img1.png
14,10,34,14,3,0.0896770994251935,0.137037254901961,148,12,img_lp34_objN14_vp3HEfalse.exr,group14_img10.png
2,47,34,15,1,0.0947182133539334,0.14286862745098,68,18,img_lp34_objN15_vp1HEfalse.exr,group2_img47.png
25,66,34,15,2,0.0116810475129571,0.0233254901960784,152,20,img_lp34_objN15_vp2HEfalse.exr,group25_img66.png
35,48,34,15,3,0.00279583374681835,0.00583137254901961,196,12,img_lp34_objN15_vp3HEfalse.exr,group35_img48.png
15,39,34,16,1,0.0450607300860009,0.0787235294117647,224,8,img_lp34_objN16_vp1HEfalse.exr,group15_img39.png
28,34,34,16,2,0.0392342425539451,0.0699764705882353,212,20,img_lp34_objN16_vp2HEfalse.exr,group28_img34.png
13,61,34,16,3,0.0660816658766873,0.107880392156863,48,20,img_lp34_objN16_vp3HEfalse.exr,group13_img61.png
16,33,34,17,1,0.0392342425539451,0.0699764705882353,72,10,img_lp34_objN17_vp1HEfalse.exr,group16_img33.png
35,69,34,17,2,0.0847449142649937,0.131205882352941,104,26,img_lp34_objN17_vp2HEfalse.exr,group35_img69.png
49,16,34,17,3,0.033622059409778,0.0612294117647059,96,8,img_lp34_objN17_vp3HEfalse.exr,group49_img16.png
47,46,34,18,1,0.070590033679181,0.113711764705882,148,8,img_lp34_objN18_vp1HEfalse.exr,group47_img46.png
11,60,34,18,2,0.0616762779845063,0.102049019607843,52,16,img_lp34_objN18_vp2HEfalse.exr,group11_img60.png
21,60,34,18,3,0.0847449142649937,0.131205882352941,92,24,img_lp34_objN18_vp3HEfalse.exr,group21_img60.png
49,5,34,19,1,0.0683229029284172,0.110796078431373,180,24,img_lp34_objN19_vp1HEfalse.exr,group49_img5.png
14,29,34,19,2,0.0392342425539451,0.0699764705882353,216,22,img_lp34_objN19_vp2HEfalse.exr,group14_img29.png
53,20,34,19,3,0.0213378152721765,0.0408196078431373,328,12,img_lp34_objN19_vp3HEfalse.exr,group53_img20.png
34,26,34,20,1,0.0450607300860009,0.0787235294117647,312,16,img_lp34_objN20_vp1HEfalse.exr,group34_img26.png
9,32,34,20,2,0.087197465109754,0.134121568627451,172,24,img_lp34_objN20_vp2HEfalse.exr,group9_img32.png
45,43,34,20,3,0.0728832068504343,0.116627450980392,344,10,img_lp34_objN20_vp3HEfalse.exr,group45_img43.png
36,26,34,21,1,0.0450607300860009,0.0787235294117647,232,20,img_lp34_objN21_vp1HEfalse.exr,group36_img26.png
30,12,34,21,2,0.0847449142649937,0.131205882352941,96,16,img_lp34_objN21_vp2HEfalse.exr,group30_img12.png
14,8,34,21,3,0.0595118297011439,0.0991333333333333,184,16,img_lp34_objN21_vp3HEfalse.exr,group14_img8.png
2,55,34,22,1,0.01641097940378,0.0320725490196078,16,14,img_lp34_objN22_vp1HEfalse.exr,group2_img55.png
13,5,34,22,2,0.0196734105605545,0.0379039215686275,144,24,img_lp34_objN22_vp2HEfalse.exr,group13_img5.png
19,53,34,22,3,0.0683229029284172,0.110796078431373,24,22,img_lp34_objN22_vp3HEfalse.exr,group19_img53.png
35,9,34,23,1,0.0299976790208623,0.0553980392156863,348,22,img_lp34_objN23_vp1HEfalse.exr,group35_img9.png
54,17,34,23,2,0.00567382640015368,0.0116627450980392,132,20,img_lp34_objN23_vp2HEfalse.exr,group54_img17.png
11,48,34,23,3,0.0638661738025355,0.104964705882353,132,14,img_lp34_objN23_vp3HEfalse.exr,group11_img48.png
42,3,34,24,1,0.0799204681016888,0.125374509803922,328,16,img_lp34_objN24_vp1HEfalse.exr,group42_img3.png
48,67,34,24,2,0.0282201651741961,0.0524823529411765,348,20,img_lp34_objN24_vp2HEfalse.exr,group48_img67.png
25,67,34,24,3,0.00863516773165145,0.0174941176470588,84,10,img_lp34_objN24_vp3HEfalse.exr,group25_img67.png
9,12,34,25,1,0.0552586808525969,0.0933019607843137,140,26,img_lp34_objN25_vp1HEfalse.exr,group9_img12.png
44,51,34,25,2,0.0013877213708224,0.0029156862745098,344,24,img_lp34_objN25_vp2HEfalse.exr,group44_img51.png
26,11,34,25,3,0.0511055374852489,0.0874705882352941,44,20,img_lp34_objN25_vp3HEfalse.exr,group26_img11.png
6,61,34,26,1,0.087197465109754,0.134121568627451,188,8,img_lp34_objN26_vp1HEfalse.exr,group6_img61.png
48,24,34,26,2,0.023024544367896,0.0437352941176471,172,14,img_lp34_objN26_vp2HEfalse.exr,group48_img24.png
35,13,34,26,3,0.0896770994251935,0.137037254901961,20,22,img_lp34_objN26_vp3HEfalse.exr,group35_img13.png
5,64,34,27,1,0.070590033679181,0.113711764705882,340,22,img_lp34_objN27_vp1HEfalse.exr,group5_img64.png
50,15,34,27,2,0.0013877213708224,0.0029156862745098,108,24,img_lp34_objN27_vp2HEfalse.exr,group50_img15.png
2,38,34,27,3,0.0921839659327681,0.139952941176471,56,10,img_lp34_objN27_vp3HEfalse.exr,group2_img38.png
2,54,34,28,1,0.0392342425539451,0.0699764705882353,296,18,img_lp34_objN28_vp1HEfalse.exr,group2_img54.png
54,33,34,28,2,0.0373399015358427,0.0670607843137255,284,14,img_lp34_objN28_vp2HEfalse.exr,group54_img33.png
37,72,34,28,3,0.0148126555157162,0.029156862745098,136,26,img_lp34_objN28_vp3HEfalse.exr,group37_img72.png
20,33,34,29,1,0.0450607300860009,0.0787235294117647,216,22,img_lp34_objN29_vp1HEfalse.exr,group20_img33.png
27,47,34,29,2,0.0947182133539334,0.14286862745098,252,8,img_lp34_objN29_vp2HEfalse.exr,group27_img47.png
42,25,34,29,3,0.0552586808525969,0.0933019607843137,272,12,img_lp34_objN29_vp3HEfalse.exr,group42_img25.png
3,8,34,30,1,0.0638661738025355,0.104964705882353,320,22,img_lp34_objN30_vp1HEfalse.exr,group3_img8.png
40,9,34,30,2,0.01641097940378,0.0320725490196078,292,12,img_lp34_objN30_vp2HEfalse.exr,group40_img9.png
38,60,34,30,3,0.0317982608589044,0.0583137254901961,192,8,img_lp34_objN30_vp3HEfalse.exr,group38_img60.png
25,20,34,31,1,0.00279583374681835,0.00583137254901961,148,18,img_lp34_objN31_vp1HEfalse.exr,group25_img20.png
32,11,34,31,2,0.070590033679181,0.113711764705882,32,18,img_lp34_objN31_vp2HEfalse.exr,group32_img11.png
18,44,34,31,3,0.0573726802309926,0.0962176470588235,148,22,img_lp34_objN31_vp3HEfalse.exr,group18_img44.png
9,53,34,32,1,0.0392342425539451,0.0699764705882353,44,18,img_lp34_objN32_vp1HEfalse.exr,group9_img53.png
21,61,34,32,2,0.0247337465691687,0.0466509803921569,328,20,img_lp34_objN32_vp2HEfalse.exr,group21_img61.png
50,58,34,32,3,0.0660816658766873,0.107880392156863,4,18,img_lp34_objN32_vp3HEfalse.exr,group50_img58.png
12,43,34,33,1,0.0013877213708224,0.0029156862745098,312,10,img_lp34_objN33_vp1HEfalse.exr,group12_img43.png
19,51,34,33,2,0.0213378152721765,0.0408196078431373,0,16,img_lp34_objN33_vp2HEfalse.exr,group19_img51.png
17,52,34,33,3,0.0972799904101451,0.14578431372549,280,8,img_lp34_objN33_vp3HEfalse.exr,group17_img52.png
4,72,34,34,1,0.087197465109754,0.134121568627451,168,14,img_lp34_objN34_vp1HEfalse.exr,group4_img72.png
28,10,34,34,2,0.0616762779845063,0.102049019607843,316,12,img_lp34_objN34_vp2HEfalse.exr,group28_img10.png
46,9,34,34,3,0.0573726802309926,0.0962176470588235,72,10,img_lp34_objN34_vp3HEfalse.exr,group46_img9.png
49,70,34,35,1,0.023024544367896,0.0437352941176471,352,8,img_lp34_objN35_vp1HEfalse.exr,group49_img70.png
40,2,34,35,2,0.0616762779845063,0.102049019607843,200,14,img_lp34_objN35_vp2HEfalse.exr,group40_img2.png
20,61,34,35,3,0.0264655705974502,0.0495666666666667,4,12,img_lp34_objN35_vp3HEfalse.exr,group20_img61.png
16,36,34,36,1,0.0947182133539334,0.14286862745098,356,24,img_lp34_objN36_vp1HEfalse.exr,group16_img36.png
38,16,34,36,2,0.0013877213708224,0.0029156862745098,140,14,img_lp34_objN36_vp2HEfalse.exr,group38_img16.png
48,42,34,36,3,0.070590033679181,0.113711764705882,32,16,img_lp34_objN36_vp3HEfalse.exr,group48_img42.png
50,71,35,1,1,0.0116810475129571,0.0233254901960784,296,14,img_lp35_objN1_vp1HEfalse.exr,group50_img71.png
4,60,35,1,2,0.0247337465691687,0.0466509803921569,144,26,img_lp35_objN1_vp2HEfalse.exr,group4_img60.png
26,33,35,1,3,0.00279583374681835,0.00583137254901961,116,20,img_lp35_objN1_vp3HEfalse.exr,group26_img33.png
7,44,35,2,1,0.0450607300860009,0.0787235294117647,84,16,img_lp35_objN2_vp1HEfalse.exr,group7_img44.png
14,13,35,2,2,0.00279583374681835,0.00583137254901961,252,22,img_lp35_objN2_vp2HEfalse.exr,group14_img13.png
48,49,35,2,3,0.0180311815115742,0.0349882352941176,0,20,img_lp35_objN2_vp3HEfalse.exr,group48_img49.png
11,8,35,3,1,0.0490660960533854,0.0845549019607843,204,20,img_lp35_objN3_vp1HEfalse.exr,group11_img8.png
7,13,35,3,2,0.0531696828445008,0.0903862745098039,148,12,img_lp35_objN3_vp2HEfalse.exr,group7_img13.png
29,72,35,3,3,0.0180311815115742,0.0349882352941176,108,20,img_lp35_objN3_vp3HEfalse.exr,group29_img72.png
17,17,35,4,1,0.0282201651741961,0.0524823529411765,164,8,img_lp35_objN4_vp1HEfalse.exr,group17_img17.png
20,57,35,4,2,0.023024544367896,0.0437352941176471,260,22,img_lp35_objN4_vp2HEfalse.exr,group20_img57.png
43,50,35,4,3,0.0511055374852489,0.0874705882352941,132,16,img_lp35_objN4_vp3HEfalse.exr,group43_img50.png
46,34,35,5,1,0.0180311815115742,0.0349882352941176,328,16,img_lp35_objN5_vp1HEfalse.exr,group46_img34.png
37,48,35,5,2,0.033622059409778,0.0612294117647059,12,12,img_lp35_objN5_vp2HEfalse.exr,group37_img48.png
22,60,35,5,3,0.0196734105605545,0.0379039215686275,136,16,img_lp35_objN5_vp3HEfalse.exr,group22_img60.png
35,41,35,6,1,0.0392342425539451,0.0699764705882353,164,18,img_lp35_objN6_vp1HEfalse.exr,group35_img41.png
12,2,35,6,2,0.0450607300860009,0.0787235294117647,16,16,img_lp35_objN6_vp2HEfalse.exr,group12_img2.png
34,17,35,6,3,0.075202571163633,0.119543137254902,212,18,img_lp35_objN6_vp3HEfalse.exr,group34_img17.png
37,21,35,7,1,0.0683229029284172,0.110796078431373,312,18,img_lp35_objN7_vp1HEfalse.exr,group37_img21.png
33,22,35,7,2,0.0392342425539451,0.0699764705882353,20,16,img_lp35_objN7_vp2HEfalse.exr,group33_img22.png
18,65,35,7,3,0.0947182133539334,0.14286862745098,216,18,img_lp35_objN7_vp3HEfalse.exr,group18_img65.png
19,61,35,8,1,0.0247337465691687,0.0466509803921569,84,10,img_lp35_objN8_vp1HEfalse.exr,group19_img61.png
9,60,35,8,2,0.0775482753402326,0.122458823529412,328,10,img_lp35_objN8_vp2HEfalse.exr,group9_img60.png
43,61,35,8,3,0.0728832068504343,0.116627450980392,120,22,img_lp35_objN8_vp3HEfalse.exr,group43_img61.png
26,72,35,9,1,0.0847449142649937,0.131205882352941,80,26,img_lp35_objN9_vp1HEfalse.exr,group26_img72.png
19,30,35,9,2,0.0264655705974502,0.0495666666666667,140,12,img_lp35_objN9_vp2HEfalse.exr,group19_img30.png
42,65,35,9,3,0.0148126555157162,0.029156862745098,68,12,img_lp35_objN9_vp3HEfalse.exr,group42_img65.png
13,20,35,10,1,0.0317982608589044,0.0583137254901961,136,22,img_lp35_objN10_vp1HEfalse.exr,group13_img20.png
46,54,35,10,2,0.0511055374852489,0.0874705882352941,260,10,img_lp35_objN10_vp2HEfalse.exr,group46_img54.png
45,2,35,10,3,0.0511055374852489,0.0874705882352941,348,16,img_lp35_objN10_vp3HEfalse.exr,group45_img2.png
46,57,35,11,1,0.0847449142649937,0.131205882352941,200,18,img_lp35_objN11_vp1HEfalse.exr,group46_img57.png
20,9,35,11,2,0.0552586808525969,0.0933019607843137,184,8,img_lp35_objN11_vp2HEfalse.exr,group20_img9.png
20,62,35,11,3,0.0264655705974502,0.0495666666666667,24,10,img_lp35_objN11_vp3HEfalse.exr,group20_img62.png
47,48,35,12,1,0.0013877213708224,0.0029156862745098,256,8,img_lp35_objN12_vp1HEfalse.exr,group47_img48.png
25,36,35,12,2,0.0947182133539334,0.14286862745098,232,16,img_lp35_objN12_vp2HEfalse.exr,group25_img36.png
31,29,35,12,3,0.0317982608589044,0.0583137254901961,220,16,img_lp35_objN12_vp3HEfalse.exr,group31_img29.png
38,32,35,13,1,0.0616762779845063,0.102049019607843,200,26,img_lp35_objN13_vp1HEfalse.exr,group38_img32.png
52,70,35,13,2,0.00863516773165145,0.0174941176470588,16,10,img_lp35_objN13_vp2HEfalse.exr,group52_img70.png
30,9,35,13,3,0.0552586808525969,0.0933019607843137,200,20,img_lp35_objN13_vp3HEfalse.exr,group30_img9.png
35,18,35,14,1,0.0660816658766873,0.107880392156863,176,14,img_lp35_objN14_vp1HEfalse.exr,group35_img18.png
31,34,35,14,2,0.0616762779845063,0.102049019607843,228,8,img_lp35_objN14_vp2HEfalse.exr,group31_img34.png
51,10,35,14,3,0.070590033679181,0.113711764705882,168,24,img_lp35_objN14_vp3HEfalse.exr,group51_img10.png
47,59,35,15,1,0.0101474659553504,0.0204098039215686,52,14,img_lp35_objN15_vp1HEfalse.exr,group47_img59.png
9,51,35,15,2,0.00567382640015368,0.0116627450980392,344,20,img_lp35_objN15_vp2HEfalse.exr,group9_img51.png
10,11,35,15,3,0.0180311815115742,0.0349882352941176,184,10,img_lp35_objN15_vp3HEfalse.exr,group10_img11.png
13,52,35,16,1,0.0373399015358427,0.0670607843137255,116,24,img_lp35_objN16_vp1HEfalse.exr,group13_img52.png
41,52,35,16,2,0.01641097940378,0.0320725490196078,68,24,img_lp35_objN16_vp2HEfalse.exr,group41_img52.png
11,22,35,16,3,0.023024544367896,0.0437352941176471,0,16,img_lp35_objN16_vp3HEfalse.exr,group11_img22.png
54,5,35,17,1,0.00279583374681835,0.00583137254901961,204,24,img_lp35_objN17_vp1HEfalse.exr,group54_img5.png
39,23,35,17,2,0.01641097940378,0.0320725490196078,184,10,img_lp35_objN17_vp2HEfalse.exr,group39_img23.png
9,70,35,17,3,0.0180311815115742,0.0349882352941176,232,18,img_lp35_objN17_vp3HEfalse.exr,group9_img70.png
47,24,35,18,1,0.0148126555157162,0.029156862745098,224,12,img_lp35_objN18_vp1HEfalse.exr,group47_img24.png
50,19,35,18,2,0.0511055374852489,0.0874705882352941,0,26,img_lp35_objN18_vp2HEfalse.exr,group50_img19.png
52,72,35,18,3,0.0896770994251935,0.137037254901961,348,22,img_lp35_objN18_vp3HEfalse.exr,group52_img72.png
31,30,35,19,1,0.0392342425539451,0.0699764705882353,276,18,img_lp35_objN19_vp1HEfalse.exr,group31_img30.png
31,8,35,19,2,0.0616762779845063,0.102049019607843,104,16,img_lp35_objN19_vp2HEfalse.exr,group31_img8.png
10,3,35,19,3,0.0148126555157162,0.029156862745098,184,8,img_lp35_objN19_vp3HEfalse.exr,group10_img3.png
28,15,35,20,1,0.0552586808525969,0.0933019607843137,232,26,img_lp35_objN20_vp1HEfalse.exr,group28_img15.png
30,26,35,20,2,0.0683229029284172,0.110796078431373,68,8,img_lp35_objN20_vp2HEfalse.exr,group30_img26.png
9,30,35,20,3,0.0213378152721765,0.0408196078431373,80,16,img_lp35_objN20_vp3HEfalse.exr,group9_img30.png
27,4,35,21,1,0.0213378152721765,0.0408196078431373,32,12,img_lp35_objN21_vp1HEfalse.exr,group27_img4.png
29,39,35,21,2,0.0392342425539451,0.0699764705882353,176,26,img_lp35_objN21_vp2HEfalse.exr,group29_img39.png
11,21,35,21,3,0.0354692233949389,0.0641450980392157,16,8,img_lp35_objN21_vp3HEfalse.exr,group11_img21.png
34,45,35,22,1,0.01641097940378,0.0320725490196078,36,18,img_lp35_objN22_vp1HEfalse.exr,group34_img45.png
2,7,35,22,2,0.00422448584944354,0.00874705882352941,80,22,img_lp35_objN22_vp2HEfalse.exr,group2_img7.png
17,35,35,22,3,0.0511055374852489,0.0874705882352941,128,24,img_lp35_objN22_vp3HEfalse.exr,group17_img35.png
29,30,35,23,1,0.0282201651741961,0.0524823529411765,24,16,img_lp35_objN23_vp1HEfalse.exr,group29_img30.png
17,64,35,23,2,0.0116810475129571,0.0233254901960784,96,14,img_lp35_objN23_vp2HEfalse.exr,group17_img64.png
33,28,35,23,3,0.00714400412040439,0.014578431372549,336,12,img_lp35_objN23_vp3HEfalse.exr,group33_img28.png
19,56,35,24,1,0.0354692233949389,0.0641450980392157,268,16,img_lp35_objN24_vp1HEfalse.exr,group19_img56.png
7,68,35,24,2,0.00714400412040439,0.014578431372549,136,8,img_lp35_objN24_vp2HEfalse.exr,group7_img68.png
50,40,35,24,3,0.070590033679181,0.113711764705882,240,24,img_lp35_objN24_vp3HEfalse.exr,group50_img40.png
35,34,35,25,1,0.033622059409778,0.0612294117647059,288,24,img_lp35_objN25_vp1HEfalse.exr,group35_img34.png
36,36,35,25,2,0.0595118297011439,0.0991333333333333,40,24,img_lp35_objN25_vp2HEfalse.exr,group36_img36.png
37,22,35,25,3,0.0921839659327681,0.139952941176471,336,20,img_lp35_objN25_vp3HEfalse.exr,group37_img22.png
